id,ownerId,vehicle_model,reg_number,chassis_number,engine_number,vehicle_segment,purchase_date,add_blue_use,vehicle_type,is_vehicle_movable,engine_emmission_type
12018,11975,3518 TT G45 Cab 10R20 E4,MH46BF3752,MB1TLDHD9JPBE1989,JBPZ131515,Long Haulage,03-09-2018 00:00,No,NULL,NULL,Non BS6
12019,11975,3518 TT G45 Cab 10R20 E4,MH46BF3316,MB1TLDHD9JPBE1992,JBPZ131573,Long Haulage,18-08-2018 00:00,No,NULL,NULL,Non BS6
12020,11975,3518 TT G45 Cab 10R20 E4,MH46BF3702,MB1TLDHD9JPBE2379,JBPZ132304,Long Haulage,03-09-2018 00:00,No,NULL,NULL,Non BS6
12021,11975,3518 TT G45 Cab 10R20 E4,MH46BF3703,MB1TLDHD9JPBE2382,JBPZ131741,Long Haulage,03-09-2018 00:00,No,NULL,NULL,Non BS6
12022,11975,3518 TT G45 Cab 10R20 E4,MH46BM1339,MB1TLDHD9KPJF9214,JXPZ149633,Long Haulage,28-08-2019 00:00,No,NULL,NULL,Non BS6
12023,11975,3518 TT G45 Cab 10R20 E4,MH46BF3327,MB1TLDHDXJPBE2262,JBPZ132309,Long Haulage,18-08-2018 00:00,No,NULL,NULL,Non BS6
12024,11975,3518 TT G45 Cab 10R20 E4,MH46BF3429,MB1TLDHDXJPCD9722,JDPZ125011,Long Haulage,18-08-2018 00:00,No,NULL,NULL,Non BS6
12025,11975,3518 TT G45 Cab 10R20 E4,MH46BM1340,MB1TLDHDXKPJG0744,JXPZ150801,Long Haulage,28-08-2019 00:00,No,NULL,NULL,Non BS6
12026,11975,3518 TT G45 Cab 10R20 E4,MH46BM1337,MB1TLDHDXKPJG1098,JXPZ151143,Long Haulage,28-08-2019 00:00,No,NULL,NULL,Non BS6
12027,11975,3518 TT G45 Cab 10R20 E4,MH46BM1336,MB1TLDHDXKPJG1103,JXPZ151146,Long Haulage,28-08-2019 00:00,No,NULL,NULL,Non BS6
12028,11975,3518 il 10X20TY,MH46AF5636,MB1TLDWB0FPDL8899,FCPZ109162,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12029,11975,3518 il 10X20TY,MH46AF3150,MB1TLDWB1EESP4038,ESEZ421531,Long Haulage,09-11-2014 00:00,No,NULL,NULL,Non BS6
12030,11975,3518 il 10X20TY,MH46AF2947,MB1TLDWB2EESP3996,ESEZ421561,Long Haulage,09-11-2014 00:00,No,NULL,NULL,Non BS6
12031,11975,3518 il 10X20TY,MH46AF2948,MB1TLDWB4EESP3997,ESEZ421313,Long Haulage,09-11-2014 00:00,No,NULL,NULL,Non BS6
12032,11975,3518 il 10X20TY,MH46AF3148,MB1TLDWB6EESP3998,ESEZ421401,Long Haulage,09-11-2014 00:00,No,NULL,NULL,Non BS6
12033,11975,3518 il 10X20TY,MH46AF5634,MB1TLDWB6FPEL8151,FCPZ110114,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12034,11975,3518 il 10X20TY,MH46AF3149,MB1TLDWB8EESP4036,ESEZ421334,Long Haulage,09-11-2014 00:00,No,NULL,NULL,Non BS6
12035,11975,3518 il 10X20TY,MH46AF5635,MB1TLDWBXFPDL8893,FEPZ103113,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12036,11975,3518 il 10X20TY,MH46AF3152,MB1TLDWC1EESP4064,ESEZ421530,Long Haulage,14-11-2014 00:00,No,NULL,NULL,Non BS6
12037,11975,3518 il 10X20TY,MH46AF2949,MB1TLDWC2EESP4087,ESEZ420848,Long Haulage,14-11-2014 00:00,No,NULL,NULL,Non BS6
12038,11975,3518 il 10X20TY,MH46AF3153,MB1TLDWC5EESP4097,ESEZ420847,Long Haulage,14-11-2014 00:00,No,NULL,NULL,Non BS6
12039,11975,3518 il 10X20TY,MH46AF2951,MB1TLDWC7EESP4098,ESEZ421660,Long Haulage,14-11-2014 00:00,No,NULL,NULL,Non BS6
12040,11975,3518 il 10X20TY,MH46AF2950,MB1TLDWCXEESP4094,ESEZ421703,Long Haulage,14-11-2014 00:00,No,NULL,NULL,Non BS6
12041,11975,3518 il 10X20TY,MH46AF5980,MB1TLDWD0FEBR7734,FCEZ406254,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12042,11975,3518 il 10X20TY,MH46AF5627,MB1TLDWD0FEBR7801,FBEZ407726,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12043,11975,3518 il 10X20TY,MH46AR2873,MB1TLDWD0GEDU6368,GEEZ405744,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12044,11975,3518 il 10X20TY,MH46AR3465,MB1TLDWD0GPES8623,GEPZ108625,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12045,11975,3518 il 10X20TY,MH46BB0824,MB1TLDWD0HPGX0314,HGPZ100644,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12046,11975,3518 il 10X20TY,MH46AF5631,MB1TLDWD1FEBR7967,FBEZ407934,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12047,11975,3518 il 10X20TY,MH46AF5633,MB1TLDWD1FEBR7998,FBEZ407802,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12048,11975,3518 il 10X20TY,MH46AR2946,MB1TLDWD1GEDU6847,FSEZ428062,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12049,11975,3518 il 10X20TY,MH46AR3243,MB1TLDWD1GEEU6253,GEEZ405021,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12050,11975,3518 il 10R20TY,MH46AR6928,MB1TLDWD1GEVW4378,GVEZ423251,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12051,11975,3518 il 10R20TY,MH46AR6930,MB1TLDWD1GEVW4476,GVEZ423141,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12052,11975,3518 il 10X20TY,MH46AF5628,MB1TLDWD2FEBR7802,FBEZ407731,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12053,11975,3518 il 10R20TY,MH46AR7060,MB1TLDWD2GPVV8660,GVPZ138712,Long Haulage,04-11-2016 00:00,No,NULL,NULL,Non BS6
12054,11975,3518 il 10X20TY,MH46BB0826,MB1TLDWD2HPGX0315,HGPZ101860,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12055,11975,3518 il 10X20TY,MH46AF5981,MB1TLDWD3FEBR7968,FBEZ407841,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12056,11975,3518 il 10X20TY,MH46AF5985,MB1TLDWD3FEBR7999,FBEZ407935,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12057,11975,3518 il 10X20TY,MH46AR2944,MB1TLDWD3GEDU6378,GEEZ404387,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12058,11975,3518 il 10X20TY,MH46AR3040,MB1TLDWD3GEDU6848,GDEZ406163,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12059,11975,3518 il 10X20TY,MH46AR2876,MB1TLDWD3GEDU6851,GDEZ406159,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12060,11975,3518 il 10X20TY,MH46AR3266,MB1TLDWD3GEEU4990,GEEZ404206,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12061,11975,3518 il 10X20TY,MH46AR3463,MB1TLDWD3GEEU6173,GEEZ405116,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12062,11975,3518 il 10X20TY,MH46AR2879,MB1TLDWD3GEEU6254,GEEZ405579,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12063,11975,3518 il 10R20TY,MH46AR7058,MB1TLDWD3GEVW4379,GVEZ423250,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12064,11975,3518 il 10X20TY,MH46BB0283,MB1TLDWD3HPGX0047,HGPZ100648,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12065,11975,3518 il 10X20TY,MH46AF5629,MB1TLDWD4FEBR7803,FBEZ407733,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12066,11975,3518 il 10R20TY,MH46AR7057,MB1TLDWD4GEVW4374,GVEZ423395,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12067,11975,3518 il 10X20TY,MH46BB1108,MB1TLDWD4HPGX0042,HGPZ100190,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12068,11975,3518 il 10X20TY,MH46BB1105,MB1TLDWD4HPGX0316,HGPZ100207,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12069,11975,3518 il 10X20TY,MH46AR2875,MB1TLDWD5GEDU6379,GEEZ405743,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12070,11975,3518 il 10X20TY,MH46AR3041,MB1TLDWD5GEDU6849,GDEZ406176,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12071,11975,3518 il 10X20TY,MH46AR3263,MB1TLDWD5GEEU6255,GEEZ405020,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12072,11975,3518 il 10X20TY,MH46AR3462,MB1TLDWD5GPET0240,GEPZ110136,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12073,11975,3518 il 10X20TY,MH46BB1106,MB1TLDWD5HPGX0311,HGPZ102538,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12074,11975,3518 il 10X20TY,MH46AF5630,MB1TLDWD6FEBR7804,FBEZ407719,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12075,11975,3518 il 10X20TY,MH46AR3042,MB1TLDWD6GEEU6250,GEEZ405553,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12076,11975,3518 il 10R20TY,MH46AR6923,MB1TLDWD6GEVW4330,GVEZ423263,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12077,11975,3518 il 10R20TY,MH46AR6925,MB1TLDWD6GEVW4375,GVEZ423396,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12078,11975,3518 il 10X20TY,MH46AR3265,MB1TLDWD6GPES8626,GEPZ108633,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12079,11975,3518 il 10X20TY,MH46AR3260,MB1TLDWD6GPET0232,GEPZ110131,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12080,11975,3518 il 10X20TY,MH46BB1107,MB1TLDWD6HPGX0043,HGPZ100649,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12081,11975,3518 il 10X20TY,MH46BB1104,MB1TLDWD6HPGX0317,HGPZ101889,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12082,11975,3518 il 10X20TY,MH46BB0285,MB1TLDWD6HPGX0320,HGPZ101864,Long Haulage,10-02-2017 00:00,No,NULL,NULL,Non BS6
12083,11975,3518 il 10X20TY,MH46BB0286,MB1TLDWD6HPGX0575,HGPZ102891,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12084,11975,3518 il 10X20TY,MH46AF5632,MB1TLDWD7FEBR7973,FBEZ407807,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12085,11975,3518 il 10X20TY,MH46AR3039,MB1TLDWD7GEDU6366,GEEZ405019,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12086,11975,3518 il 10X20TY,MH46AR3264,MB1TLDWD7GEEU6256,GEEZ405554,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12087,11975,3518 il 10R20TY,MH46AR7053,MB1TLDWD7GEVW4319,GVEZ422886,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12088,11975,3518 il 10X20TY,MH46AR3244,MB1TLDWD7GPES8621,GEPZ108617,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12089,11975,3518 il 10X20TY,MH46AR3461,MB1TLDWD7GPET0238,GEPZ110128,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12090,11975,3518 il 10X20TY,MH46BB0825,MB1TLDWD7HPGX0021,HGPZ101897,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12091,11975,3518 il 10X20TY,MH46BB0827,MB1TLDWD7HPGX0570,HGPZ102903,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12092,11975,3518 il 10X20TY,MH46AR2942,MB1TLDWD8GEEU6251,GEEZ405558,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12093,11975,3518 il 10R20TY,MH46AR6927,MB1TLDWD8GEVW4376,GVEZ423394,Long Haulage,31-10-2016 00:00,No,NULL,NULL,Non BS6
12094,11975,3518 il 10X20TY,MH46BB0284,MB1TLDWD8HPGX0318,HGPZ100642,Long Haulage,10-02-2017 00:00,No,NULL,NULL,Non BS6
12095,11975,3518 il 10X20TY,MH46AF5982,MB1TLDWD9FEBR7974,FBEZ407947,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12096,11975,3518 il 10X20TY,MH46AR2872,MB1TLDWD9GEDU6367,GFEZ401188,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12097,11975,3518 il 10X20TY,MH46AR3241,MB1TLDWD9GEEU6159,GEEZ405555,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12098,11975,3518 il 10X20TY,MH46BB0282,MB1TLDWD9HPGX0036,HGPZ100652,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12099,11975,3518 il 10X20TY,MH46BB0818,MB1TLDWD9HPGX0313,HGPZ100641,Long Haulage,06-02-2017 00:00,No,NULL,NULL,Non BS6
12100,11975,3518 il 10X20TY,MH46AF5983,MB1TLDWDXFEBR7997,FBEZ407948,Long Haulage,14-04-2015 00:00,No,NULL,NULL,Non BS6
12101,11975,3518 il 10X20TY,MH46AR2943,MB1TLDWDXGEDU6376,GEEZ405707,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12102,11975,3518 il 10X20TY,MH46AR2945,MB1TLDWDXGEDU6846,GEEZ404463,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12103,11975,3518 il 10X20TY,MH46AR3037,MB1TLDWDXGEEU6171,GEEZ405580,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12104,11975,3518 il 10X20TY,MH46AR3242,MB1TLDWDXGEEU6249,GEEZ405577,Long Haulage,28-03-2016 00:00,No,NULL,NULL,Non BS6
12105,11975,3518 il 10X20TY,MH46AR3464,MB1TLDWDXGEEU6252,GEEZ404562,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12106,11975,3518 il 10X20TY,MH46AR3245,MB1TLDWDXGPES8631,GEPZ108630,Long Haulage,29-03-2016 00:00,No,NULL,NULL,Non BS6
12107,11975,3518 il 10R20TY,MH46AR7061,MB1TLDWDXGPVV8681,GVPZ138727,Long Haulage,04-11-2016 00:00,No,NULL,NULL,Non BS6
12108,11975,FV3518 4x2 TRACTOR WITH 135KW,MH46H1141,MB1TLNJB6ARJD3784,#N/A,Long Haulage,18-03-2011 00:00,No,NULL,NULL,Non BS6
12109,11975,FV3518,MH46H1128,MB1TLPJB0BRXD9921,#N/A,Long Haulage,21-03-2011 00:00,No,NULL,NULL,Non BS6
12110,11975,FV3518,MH46H1131,MB1TLPJB4BRXD9629,#N/A,Long Haulage,19-03-2011 00:00,No,NULL,NULL,Non BS6
12111,11975,4019 TT G45 FES 10R20 E4,MH46BF2341,MB1TRCHD1JEGA1361,JGEZ403421,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12112,11975,4019 TT G45 FES 10R20 E4,MH46BF2337,MB1TRCHD3JEGA1362,JGEZ405541,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12113,11975,4019 TT G45 FES 10R20 E4,MH46BF2338,MB1TRCHD5JEGA1198,JGEZ404600,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12114,11975,4019 TT G45 FES 10R20 E4,MH46BF2336,MB1TRCHD6JEGA0111,JGEZ403510,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12115,11975,4019 TT G45 FES 10R20 E4,MH46BF2339,MB1TRCHDXJEGA1357,JGEZ404229,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12116,11975,3518 TT G45 Cab 10X20 E4,MH46BF1402,MB1TRDHD0JPFC7490,JFPZ116203,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12117,11975,3518 TT G45 Cab 10X20 E4,MH46BF0824,MB1TRDHD0JPFC7764,JFPZ116489,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12118,11975,3518 TT G45 Cab 10X20 E4,MH46BF0887,MB1TRDHD0JPFC7893,JFPZ116505,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12119,11975,3518 TT G45 Cab 10X20 E4,MH46BF0821,MB1TRDHD1JPFC7479,JFPZ115890,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12120,11975,3518 TT G45 Cab 10X20 E4,MH46BF1401,MB1TRDHD1JPFC7613,JHPZ104802,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12121,11975,3518 TT G45 Cab 10X20 E4,MH46BF1176,MB1TRDHD1JPFC7773,JFPZ116470,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12122,11975,3518 TT G45 Cab 10X20 E4,MH46BF0884,MB1TRDHD1JPFC8115,JFPZ116185,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12123,11975,3518 TT G45 Cab 10X20 E4,MH46BF1178,MB1TRDHD2JPFC7491,JFPZ115885,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12124,11975,3518 TT G45 Cab 10X20 E4,MH46BF0829,MB1TRDHD2JPFC7765,JFPZ116461,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12125,11975,3518 TT G45 Cab 10X20 E4,MH46BF1181,MB1TRDHD2JPFC7894,JFPZ116503,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12126,11975,3518 TT G45 Cab 10X20 E4,MH46BF1404,MB1TRDHD2JPFC8110,JFPZ116207,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12127,11975,3518 TT G45 Cab 10X20 E4,MH46BF0826,MB1TRDHD3JPFC7614,JFPZ116194,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12128,11975,3518 TT G45 Cab 10X20 E4,MH46BF0885,MB1TRDHD3JPFC8116,JFPZ116200,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12129,11975,3518 TT G45 Cab 10X20 E4,MH46BF0886,MB1TRDHD4JPFC7489,JFPZ116218,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12130,11975,3518 TT G45 Cab 10X20 E4,MH46BF0828,MB1TRDHD4JPFC7766,JFPZ116463,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12131,11975,3518 TT G45 Cab 10X20 E4,MH46BF1399,MB1TRDHD4JPFC7895,JFPZ116504,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12132,11975,3518 TT G45 Cab 10X20 E4,MH46BF1182,MB1TRDHD4JPFC8108,JFPZ113651,Long Haulage,05-04-2018 00:00,No,NULL,NULL,Non BS6
12133,11975,3518 TT G45 Cab 10X20 E4,MH46BF0883,MB1TRDHD4JPFC8111,JFPZ113661,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12134,11975,3518 TT G45 Cab 10X20 E4,MH46BF1403,MB1TRDHD5JPFC6934,JFPZ115456,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12135,11975,3518 TT G45 Cab 10X20 E4,MH46BF0822,MB1TRDHD5JPFC7615,JFPZ116197,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12136,11975,3518 TT G45 Cab 10X20 E4,MH46BF0827,MB1TRDHD5JPFC7629,JFPZ116215,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12137,11975,3518 TT G45 Cab 10X20 E4,MH46BF0825,MB1TRDHD6JPFC7610,JFPZ114795,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12138,11975,3518 TT G45 Cab 10X20 E4,MH46BF0823,MB1TRDHD6JPFC7767,JFPZ116462,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12139,11975,3518 TT G45 Cab 10X20 E4,MH46BF0830,MB1TRDHD6JPFC7770,JFPZ116469,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12140,11975,3518 TT G45 Cab 10X20 E4,MH46BF1180,MB1TRDHD6JPFC7896,JFPZ116530,Long Haulage,11-04-2018 00:00,No,NULL,NULL,Non BS6
12141,11975,4019il 10X20TY,MH46AF2855,MB1TRDWB0EESP4367,ESEZ422005,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12142,11975,4019il 10X20TY,MH46AF2560,MB1TRDWB1EESP4409,ESEZ422060,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12143,11975,4019il 10X20TY,MH46AF2388,MB1TRDWB1EESP4717,ESEZ422306,Long Haulage,08-11-2014 00:00,No,NULL,NULL,Non BS6
12144,11975,4019il 10X20TY,MH46AF2554,MB1TRDWB3EESP3729,ESEZ421338,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12145,11975,4019il 10X20TY,MH46AF2389,MB1TRDWB3EESP4752,ESEZ422437,Long Haulage,08-11-2014 00:00,No,NULL,NULL,Non BS6
12146,11975,4019il 10X20TY,MH46AF2390,MB1TRDWB3EESP4766,ESEZ422449,Long Haulage,08-11-2014 00:00,No,NULL,NULL,Non BS6
12147,11975,4019il 10X20TY,MH46AF2558,MB1TRDWB4EESP4405,ESEZ422059,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12148,11975,4019il 10X20TY,MH46AF2854,MB1TRDWB5EESP4381,ESEZ422028,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12149,11975,4019il 10X20TY,MH46AF2853,MB1TRDWB5EESP4400,ESEZ422026,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12150,11975,4019il 10X20TY,MH46AF2857,MB1TRDWB5EESP4753,ESEZ422438,Long Haulage,08-11-2014 00:00,No,NULL,NULL,Non BS6
12151,11975,4019il 10X20TY,MH46AF2556,MB1TRDWB7EESP4379,ESEZ422019,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12152,11975,4019il 10X20TY,MH46AF2387,MB1TRDWB7EESP4401,ESEZ422017,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12153,11975,4019il 10X20TY,MH46AF2557,MB1TRDWB9EESP4383,ESEZ422029,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12154,11975,4019il 10X20TY,MH46AF2391,MB1TRDWB9EESP4769,ESEZ422440,Long Haulage,08-11-2014 00:00,No,NULL,NULL,Non BS6
12155,11975,4019il 10X20TY,MH46AF2852,MB1TRDWBXEESP4408,ESEZ422068,Long Haulage,31-10-2014 00:00,No,NULL,NULL,Non BS6
12156,12156,1214 4750 CBC SMART,UP78CT0315,MB1A0JFC0DRTH9471,#N/A,ICV-Truck,19-02-2014 00:00,No,NULL,NULL,Non BS6
12157,12156,1214 4750 HSD SMART,UP78CT0324,MB1A0JFC1DRVH8285,#N/A,ICV-Truck,22-02-2014 00:00,No,NULL,NULL,Non BS6
12158,12156,1214 4750 CBC SMART,UP78CT0314,MB1A0JFC5DRTH9157,#N/A,ICV-Truck,19-02-2014 00:00,No,NULL,NULL,Non BS6
12159,12156,1214 4750 HSD SMART,UP78CT0328,MB1A0JFC6DRXH6909,#N/A,ICV-Truck,22-02-2014 00:00,No,NULL,NULL,Non BS6
12160,12156,1214 4750 HSD SMART,UP78CT0313,MB1A0JFC8DRVH8557,#N/A,ICV-Truck,14-02-2014 00:00,No,NULL,NULL,Non BS6
12161,12156,2516XL 10R20TY,GJ05BX1514,MB1CTCFD0GPVV7453,GVPZ137108,Long Haulage,28-10-2016 00:00,No,NULL,NULL,Non BS6
12162,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC4318,MB1CTCFD0HPEY2516,HWPZ138657,Long Haulage,29-12-2017 00:00,No,NULL,NULL,Non BS6
12163,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC4314,MB1CTCFD1HPEY0922,HWPZ139081,Long Haulage,30-11-2017 00:00,No,NULL,NULL,Non BS6
12164,12156,2516XL 10R20TY,GJ05BX1868,MB1CTCFD3GPVV7477,GVPZ137106,Long Haulage,28-10-2016 00:00,No,NULL,NULL,Non BS6
12165,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC4317,MB1CTCFD3HPFX5093,HWPZ138411,Long Haulage,30-11-2017 00:00,No,NULL,NULL,Non BS6
12166,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC3331,MB1CTCFD6HPEY0933,HWPZ138645,Long Haulage,24-11-2017 00:00,No,NULL,NULL,Non BS6
12167,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC3303,MB1CTCFD7HPEY0925,HWPZ138475,Long Haulage,25-11-2017 00:00,No,NULL,NULL,Non BS6
12168,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC3317,MB1CTCFD7HPEY2531,HWPZ138646,Long Haulage,24-11-2017 00:00,No,NULL,NULL,Non BS6
12169,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC3320,MB1CTCFD7HPEY2545,HWPZ139647,Long Haulage,24-11-2017 00:00,No,NULL,NULL,Non BS6
12170,12156,2516XL 10R20TY,GJ05BX1928,MB1CTCFD8GPVV7622,GVPZ137601,Long Haulage,28-10-2016 00:00,No,NULL,NULL,Non BS6
12171,12156,2516XL 10R20TY,GJ05BX1822,MB1CTCFD9GPVV7645,GVPZ136152,Long Haulage,28-10-2016 00:00,No,NULL,NULL,Non BS6
12172,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC3316,MB1CTCFD9HPEY2546,HWPZ138652,Long Haulage,24-11-2017 00:00,No,NULL,NULL,Non BS6
12173,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC3329,MB1CTCFD9HPFX3834,HWPZ138662,Long Haulage,25-11-2017 00:00,No,NULL,NULL,Non BS6
12174,12156,2516XL 10R20TY,GJ05BX1696,MB1CTCFDXGPVV7623,GVPZ137596,Long Haulage,28-10-2016 00:00,No,NULL,NULL,Non BS6
12175,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC3312,MB1CTCFDXHPEY0921,HWPZ139649,Long Haulage,24-11-2017 00:00,No,NULL,NULL,Non BS6
12176,12156,2518XL 10R20TY TFT Eaton E4,KA01AH6706,MB1CTCHD0HPWA2899,HWPZ135853,Long Haulage,30-11-2017 00:00,No,NULL,NULL,Non BS6
12177,12156,2518XL 6600 6S-ZF 10R20 TFT E4,AS01JC4316,MB1CTCHD0HPWA5026,HWPZ138469,Long Haulage,29-12-2017 00:00,No,NULL,NULL,Non BS6
12178,12156,2518XL 6600 6S-ZF 10R20 TFT E4,KA01AJ0952,MB1CTCHD0JPED2021,JEPZ118449,Long Haulage,09-05-2018 00:00,No,NULL,NULL,Non BS6
12179,12156,2518XL 6600 6S-ZF 10R20 TFT E4,KA01AJ0687,MB1CTCHD0JPED2035,JEPZ119432,Long Haulage,05-05-2018 00:00,No,NULL,NULL,Non BS6
